url;title;category;stars;price;in_stock;qty_in_stock
/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html;Wildlife of New York: A Five-Borough Coloring Book;Default;2;22.14;True;7
/a-shard-of-ice-the-black-symphony-saga-1_558/index.html;A Shard of Ice (The Black Symphony Saga #1);Fantasy;3;56.63;True;9
/memoirs-of-a-geisha_477/index.html;Memoirs of a Geisha;Fiction;3;49.67;True;7
/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html;Please Kill Me: The Uncensored Oral History of Punk;Music;4;31.19;True;8
/underlying-notes_577/index.html;Underlying Notes;Default;2;11.82;True;9
/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html;What Happened on Beale Street (Secrets of the South Mysteries #2);Mystery;5;25.37;True;7
/a-heros-curse-the-unseen-chronicles-1_557/index.html;A Hero's Curse (The Unseen Chronicles #1);Add a comment;3;50.49;True;9
/like-never-before-walker-family-2_476/index.html;Like Never Before (Walker Family #2);Christian Fiction;2;28.77;True;7
/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html;23 Degrees South: A Tropical Tale of Changing Whether...;Add a comment;2;35.79;True;9
/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html;Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain;Spirituality;2;46.33;True;7
/out-of-print-city-lights-spotlight-no-14_536/index.html;Out of Print: City Lights Spotlight No. 14;Poetry;5;53.64;True;8
/the-shack_576/index.html;The Shack;Fiction;1;28.03;True;9
/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html;The New Brand You: Your New Image Makes the Sale for You;Default;5;44.05;True;9
/my-life-next-door-my-life-next-door_535/index.html;My Life Next Door (My Life Next Door );Young Adult;5;36.39;True;8
/under-the-tuscan-sun_504/index.html;Under the Tuscan Sun;Travel;3;37.33;True;7
/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html;Zero to One: Notes on Startups, or How to Build the Future;Nonfiction;3;34.06;True;8
/life-of-pi_475/index.html;Life of Pi;Default;4;13.22;True;7
/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html;The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York;Food and Drink;4;12.34;True;9
/why-not-me_554/index.html;Why Not Me?;Nonfiction;1;17.76;True;8
/toddlers-are-aholes-its-not-your-fault_503/index.html;Toddlers Are A**holes: It's Not Your Fault;Humor;1;25.55;True;7
/leave-this-song-behind-teen-poetry-at-its-best_474/index.html;Leave This Song Behind: Teen Poetry at Its Best;Poetry;5;51.17;True;7
/millers-valley_534/index.html;Miller's Valley;Fiction;2;58.54;True;8
/the-flowers-lied_573/index.html;The Flowers Lied;Default;2;16.68;True;9
/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html;The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible;Default;1;34.72;True;7
/when-breath-becomes-air_553/index.html;When Breath Becomes Air;Nonfiction;2;39.36;True;8
/kings-folly-the-kinsman-chronicles-1_473/index.html;King's Folly (The Kinsman Chronicles #1);Fantasy;5;39.61;True;7
/mans-search-for-meaning_533/index.html;Man's Search for Meaning;Nonfiction;3;29.48;True;8
/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html;Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel;Travel;2;36.94;True;8
/the-whale_501/index.html;The Whale;Childrens;4;35.96;True;7
/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html;Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations;Nonfiction;2;25.06;True;8
/john-adams_472/index.html;John Adams;Add a comment;4;57.43;True;7
/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html;The Fabric of the Cosmos: Space, Time, and the Texture of Reality;Science;1;55.91;True;9
/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html;How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything);Food and Drink;4;46.01;True;7
/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html;The Unlikely Pilgrimage of Harold Fry (Harold Fry #1);Default;5;43.62;True;8
/the-book-of-mormon_571/index.html;The Book of Mormon;Religion;3;24.57;True;9
/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html;Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want;Nonfiction;3;12.55;True;8
/benjamin-franklin-an-american-life_460/index.html;Benjamin Franklin: An American Life;Biography;3;48.19;True;7
/the-new-drawing-on-the-right-side-of-the-brain_550/index.html;The New Drawing on the Right Side of the Brain;Art;3;43.02;True;8
/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html;How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking;Food and Drink;2;28.25;True;7
/les-fleurs-du-mal_530/index.html;Les Fleurs du Mal;Poetry;5;29.04;True;8
/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html;At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others;Philosophy;5;29.93;True;7
/the-art-and-science-of-low-carbohydrate-living_570/index.html;The Art and Science of Low Carbohydrate Living;Health;5;52.98;True;9
/left-behind-left-behind-1_529/index.html;Left Behind (Left Behind #1);Default;2;40.72;True;8
/a-summer-in-europe_458/index.html;A Summer In Europe;Travel;2;44.34;True;7
/good-in-bed-cannie-shapiro-1_469/index.html;Good in Bed (Cannie Shapiro #1);Add a comment;5;37.05;True;7
/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html;The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer;Nonfiction;4;28.45;True;8
/the-alien-club_569/index.html;The Alien Club;Young Adult;1;54.40;True;9
/a-short-history-of-nearly-everything_457/index.html;A Short History of Nearly Everything;History;5;52.40;True;7
/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html;Kill 'Em and Leave: Searching for James Brown and the American Soul;Music;5;45.05;True;8
/the-martian-the-martian-1_548/index.html;The Martian (The Martian #1);Default;2;41.39;True;8
/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html;Suzie Snowflake: One beautiful flake (a self-esteem story);Novels;5;54.81;True;9
/fruits-basket-vol-7-fruits-basket-7_468/index.html;Fruits Basket, Vol. 7 (Fruits Basket #7);Sequential Art;1;19.57;True;7
/a-gathering-of-shadows-shades-of-magic-2_456/index.html;A Gathering of Shadows (Shades of Magic #2);Fantasy;4;44.81;True;7
/nap-a-roo_567/index.html;Nap-a-Roo;Childrens;1;25.08;True;9
/kierkegaard-a-christian-missionary-to-christians_527/index.html;Kierkegaard: A Christian Missionary to Christians;Philosophy;1;47.13;True;8
/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html;For the Love: Fighting for Grace in a World of Impossible Standards;Nonfiction;3;45.13;True;7
/the-high-mountains-of-portugal_547/index.html;The High Mountains of Portugal;Fiction;1;51.15;True;8
/the-sound-of-love_455/index.html;The Sound Of Love;Default;5;57.84;True;6
/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html;NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond;Default;4;10.41;True;9
/the-grownup_546/index.html;The Grownup;Short Stories;1;35.88;True;8
/john-vassos-industrial-design-for-modern-life_526/index.html;John Vassos: Industrial Design for Modern Life;Default;4;20.22;True;8
/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html;Finding God in the Ruins: How God Redeems Pain;Nonfiction;2;46.64;True;7
/modern-day-fables_565/index.html;Modern Day Fables;Default;2;47.44;True;9
/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html;The Rise and Fall of the Third Reich: A History of Nazi Germany;History;2;39.67;True;6
/ill-give-you-the-sun_525/index.html;I'll Give You the Sun;Default;1;56.48;True;8
/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html;The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It;Business;1;36.91;True;8
/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html;Every Heart a Doorway (Every Heart A Doorway #1);Fantasy;5;12.16;True;7
/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html;If I Gave You God's Phone Number....: Searching for Spirituality in America;Spirituality;1;20.91;True;9
/i-will-find-you_524/index.html;I Will Find You;Nonfiction;1;44.21;True;8
/delivering-the-truth-quaker-midwife-mystery-1_464/index.html;Delivering the Truth (Quaker Midwife Mystery #1);Mystery;4;20.89;True;7
/the-perks-of-being-a-wallflower_453/index.html;The Perks of Being a Wallflower;Default;3;55.02;True;6
/south-of-sunshine_544/index.html;South of Sunshine;Young Adult;1;28.93;True;8
/hystopia-a-novel_523/index.html;Hystopia: A Novel;Fiction;4;21.96;True;8
/fruits-basket-vol-9-fruits-basket-9_563/index.html;Fruits Basket, Vol. 9 (Fruits Basket #9);Sequential Art;4;33.95;True;9
/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html;The Mysterious Affair at Styles (Hercule Poirot #1);Mystery;4;24.80;True;6
/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html;Smarter Faster Better: The Secrets of Being Productive in Life and Business;Nonfiction;5;38.89;True;8
/counted-with-the-stars-out-from-egypt-1_463/index.html;Counted With the Stars (Out from Egypt #1);Christian Fiction;5;17.97;True;7
/howl-and-other-poems_522/index.html;Howl and Other Poems;Poetry;2;40.45;True;8
/dress-your-family-in-corduroy-and-denim_562/index.html;Dress Your Family in Corduroy and Denim;Humor;3;43.68;True;9
/silence-in-the-dark-logan-point-4_542/index.html;Silence in the Dark (Logan Point #4);Suspense;3;58.33;True;8
/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html;The Man Who Mistook His Wife for a Hat and Other Clinical Tales;Nonfiction;4;59.45;True;6
/chronicles-vol-1_462/index.html;Chronicles, Vol. 1;Music;2;52.60;True;7
/history-of-beauty_521/index.html;History of Beauty;Art;4;10.29;True;8
/the-makings-of-a-fatherless-child_450/index.html;The Makings of a Fatherless Child;Default;2;31.58;True;6
/dont-forget-steven_561/index.html;Don't Forget Steven;Young Adult;1;33.23;True;9
/shadows-of-the-past-logan-point-1_541/index.html;Shadows of the Past (Logan Point #1);Christian Fiction;5;39.67;True;8
/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html;Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality;Christian;1;25.77;True;7
/the-joy-of-cooking_449/index.html;The Joy of Cooking;Add a comment;4;43.27;True;6
/the-invention-of-wings_448/index.html;The Invention of Wings;Historical Fiction;1;37.34;True;6
/the-hobbit-middle-earth-universe_447/index.html;The Hobbit (Middle-Earth Universe);Default;5;17.80;True;6
/the-great-railway-bazaar_446/index.html;The Great Railway Bazaar;Travel;1;30.54;True;6
/the-golden-compass-his-dark-materials-1_445/index.html;The Golden Compass (His Dark Materials #1);Add a comment;1;18.77;True;6
/the-god-delusion_444/index.html;The God Delusion;Add a comment;3;46.85;True;6
/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html;The Girl You Left Behind (The Girl You Left Behind #1);Historical;1;15.79;True;6
/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html;The Fellowship of the Ring (The Lord of the Rings #1);Default;2;10.27;True;6
/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html;The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1);Poetry;5;15.42;True;6
/the-story-of-art_500/index.html;The Story of Art;Art;4;41.14;True;7
/alight-the-generations-trilogy-2_360/index.html;Alight (The Generations Trilogy #2);Default;4;58.59;True;5
/far-from-true-promise-falls-trilogy-2_320/index.html;Far From True (Promise Falls Trilogy #2);Thriller;2;34.93;True;4
/the-barefoot-contessa-cookbook_440/index.html;The Barefoot Contessa Cookbook;Food and Drink;5;59.92;True;6
/world-without-end-the-pillars-of-the-earth-2_420/index.html;World Without End (The Pillars of the Earth #2);Historical Fiction;4;32.97;True;5
/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html;A Girl's Guide to Moving On (New Beginnings #2);Romance;1;31.30;True;5
/the-origin-of-species_499/index.html;The Origin of Species;Science;4;10.01;True;7
/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html;Will Grayson, Will Grayson (Will Grayson, Will Grayson);Young Adult;4;47.31;True;5
/tell-the-wolves-im-home_439/index.html;Tell the Wolves I'm Home;Young Adult;2;50.96;True;6
/dark-lover-black-dagger-brotherhood-1_319/index.html;Dark Lover (Black Dagger Brotherhood #1);Romance;1;12.87;True;4
/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html;Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman;Default;3;30.60;True;6
/the-great-gatsby_498/index.html;The Great Gatsby;Default;4;36.05;True;7
/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html;A Game of Thrones (A Song of Ice and Fire #1);Add a comment;2;46.42;True;5
/confessions-of-a-shopaholic-shopaholic-1_318/index.html;Confessions of a Shopaholic (Shopaholic #1);Default;2;48.94;True;4
/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html;Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis;Nonfiction;2;48.67;True;5
/pride-and-prejudice_437/index.html;Pride and Prejudice;Add a comment;4;19.27;True;6
/the-good-girl_497/index.html;The Good Girl;Default;3;49.03;True;7
/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html;A Feast for Crows (A Song of Ice and Fire #4);Fantasy;4;17.21;True;5
/changing-the-game-play-by-play-2_317/index.html;Changing the Game (Play by Play #2);Romance;3;13.38;True;4
/where-she-went-if-i-stay-2_417/index.html;Where She Went (If I Stay #2);Young Adult;4;41.73;True;5
/musicophilia-tales-of-music-and-the-brain_436/index.html;Musicophilia: Tales of Music and the Brain;Default;1;46.58;True;6
/the-glass-castle_496/index.html;The Glass Castle;Add a comment;1;16.24;True;7
/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html;A Clash of Kings (A Song of Ice and Fire #2);Add a comment;3;10.79;True;5
/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html;What If?: Serious Scientific Answers to Absurd Hypothetical Questions;Default;4;53.68;True;5
/candide_316/index.html;Candide;Classics;3;58.63;True;4
/mere-christianity_435/index.html;Mere Christianity;Add a comment;3;48.51;True;6
/two-summers_415/index.html;Two Summers;Young Adult;1;14.64;True;5
/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html;Vogue Colors A to Z: A Fashion Coloring Book;Default;4;52.35;True;4
/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html;The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist;Biography;1;39.55;True;7
/can-you-keep-a-secret_315/index.html;Can You Keep a Secret?;Womens Fiction;1;21.94;True;4
/me-before-you-me-before-you-1_434/index.html;Me Before You (Me Before You #1);Fiction;1;19.02;True;6
/atlas-shrugged_314/index.html;Atlas Shrugged;Fiction;5;26.58;True;4
/the-drowning-girls_494/index.html;The Drowning Girls;Add a comment;3;35.67;True;7
/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html;This Is Your Brain on Music: The Science of a Human Obsession;Music;1;38.40;True;5
/the-shining-the-shining-1_354/index.html;The Shining (The Shining #1);Default;3;27.88;True;4
/in-the-woods-dublin-murder-squad-1_433/index.html;In the Woods (Dublin Murder Squad #1);Mystery;2;38.38;True;6
/animal-farm_313/index.html;Animal Farm;Classics;3;57.22;True;4
/the-secret-garden_413/index.html;The Secret Garden;Classics;4;15.08;True;5
/the-constant-princess-the-tudor-court-1_493/index.html;The Constant Princess (The Tudor Court #1);Historical Fiction;3;16.62;True;7
/the-pilgrims-progress_353/index.html;The Pilgrim's Progress;Classics;2;50.26;True;4
/in-cold-blood_432/index.html;In Cold Blood;Nonfiction;4;49.98;True;6
/the-raven-king-the-raven-cycle-4_412/index.html;The Raven King (The Raven Cycle #4);Add a comment;2;30.57;True;5
/a-walk-to-remember_312/index.html;A Walk to Remember;Romance;1;56.43;True;4
/the-perfect-play-play-by-play-1_352/index.html;The Perfect Play (Play by Play #1);Romance;3;59.99;True;4
/the-bourne-identity-jason-bourne-1_492/index.html;The Bourne Identity (Jason Bourne #1);Fiction;4;42.78;True;7
/how-to-stop-worrying-and-start-living_431/index.html;How to Stop Worrying and Start Living;Self Help;5;46.49;True;6
/a-new-earth-awakening-to-your-lifes-purpose_311/index.html;A New Earth: Awakening to Your Life's Purpose;Spirituality;5;55.65;True;4
/the-passion-of-dolssa_351/index.html;The Passion of Dolssa;Historical Fiction;5;28.32;True;4
/give-it-back_430/index.html;Give It Back;Thriller;2;18.32;True;6
/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html;The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1);Mystery;5;52.30;True;7
/the-raven-boys-the-raven-cycle-1_411/index.html;The Raven Boys (The Raven Cycle #1);Fantasy;4;57.74;True;5
/girl-interrupted_429/index.html;Girl, Interrupted;Nonfiction;3;42.14;True;6
/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html;A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam;Religion;1;27.62;True;4
/the-art-book_490/index.html;The Art Book;Art;2;32.34;True;7
/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html;The Power Greens Cookbook: 140 Delicious Superfood Recipes;Food and Drink;5;11.05;True;5
/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html;The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe;Nonfiction;3;38.71;True;4
/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html;The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change;Default;4;33.17;True;7
/the-hunger-games-the-hunger-games-1_349/index.html;The Hunger Games (The Hunger Games #1);Default;5;29.85;True;4
/the-metamorphosis_409/index.html;The Metamorphosis;Classics;1;28.58;True;5
/fun-home-a-family-tragicomic_428/index.html;Fun Home: A Family Tragicomic;Add a comment;4;56.59;True;6
/salems-lot_309/index.html;'Salem's Lot;Horror;4;49.56;True;4
/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html;The Hound of the Baskervilles (Sherlock Holmes #5);Classics;2;14.82;True;4
/zero-history-blue-ant-3_308/index.html;Zero History (Blue Ant #3);Default;1;34.77;True;3
/fruits-basket-vol-6-fruits-basket-6_427/index.html;Fruits Basket, Vol. 6 (Fruits Basket #6);Sequential Art;4;20.96;True;6
/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html;Team of Rivals: The Political Genius of Abraham Lincoln;Add a comment;5;20.12;True;7
/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html;The Mathews Men: Seven Brothers and the War Against Hitler's U-boats;History;5;42.91;True;5
/deception-point_426/index.html;Deception Point;Fiction;4;40.32;True;6
/wuthering-heights_307/index.html;Wuthering Heights;Classics;3;17.73;True;3
/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html;Steal Like an Artist: 10 Things Nobody Told You About Being Creative;Default;2;20.90;True;7
/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html;The Gunning of America: Business and the Making of American Gun Culture;Nonfiction;4;16.81;True;4
/the-little-paris-bookshop_407/index.html;The Little Paris Bookshop;Fiction;3;24.73;True;5
/death-note-vol-6-give-and-take-death-note-6_425/index.html;Death Note, Vol. 6: Give-and-Take (Death Note #6);Sequential Art;3;36.39;True;6
/the-hiding-place_406/index.html;The Hiding Place;History;4;55.91;True;5
/world-war-z-an-oral-history-of-the-zombie-war_306/index.html;World War Z: An Oral History of the Zombie War;Default;1;21.80;True;3
/sit-stay-love_486/index.html;Sit, Stay, Love;Romance;3;20.90;True;7
/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html;The Geography of Bliss: One Grump's Search for the Happiest Places in the World;Nonfiction;2;28.23;True;4
/catherine-the-great-portrait-of-a-woman_424/index.html;Catherine the Great: Portrait of a Woman;History;4;58.55;True;6
/the-grand-design_405/index.html;The Grand Design;Science;3;13.76;True;5
/the-demonists-demonist-1_345/index.html;The Demonists (Demonist #1);Fantasy;2;52.11;True;4
/sister-dear_485/index.html;Sister Dear;Fiction;4;40.20;True;7
/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html;Wild: From Lost to Found on the Pacific Crest Trail;Default;3;46.02;True;3
/better-homes-and-gardens-new-cook-book_423/index.html;Better Homes and Gardens New Cook Book;Food and Drink;3;39.61;True;6
/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html;The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4);Sequential Art;2;27.88;True;4
/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html;Shrunken Treasures: Literary Classics, Short, Sweet, and Silly;Childrens;3;52.87;True;7
/the-firm_404/index.html;The Firm;Fiction;3;45.56;True;5
/whered-you-go-bernadette_304/index.html;Where'd You Go, Bernadette;Default;1;18.13;True;3
/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html;An Unquiet Mind: A Memoir of Moods and Madness;Psychology;3;21.30;True;6
/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html;The Bone Hunters (Lexy Vaughan & Steven Macaulay #2);Thriller;3;59.71;True;4
/rich-dad-poor-dad_483/index.html;Rich Dad, Poor Dad;Business;1;51.74;True;7
/the-fault-in-our-stars_403/index.html;The Fault in Our Stars;Default;1;47.22;True;5
/when-you-are-engulfed-in-flames_303/index.html;When You Are Engulfed in Flames;Humor;5;30.89;True;3
/a-year-in-provence-provence-1_421/index.html;A Year in Provence (Provence #1);Travel;4;56.88;True;6
/the-beast-black-dagger-brotherhood-14_342/index.html;The Beast (Black Dagger Brotherhood #14);Fantasy;5;46.08;True;4
/raymie-nightingale_482/index.html;Raymie Nightingale;Childrens;2;34.41;True;7
/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html;We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America;Nonfiction;3;31.95;True;3
/the-false-prince-the-ascendance-trilogy-1_402/index.html;The False Prince (The Ascendance Trilogy #1);Fantasy;5;56.00;True;5
/shopaholic-ties-the-knot-shopaholic-3_340/index.html;Shopaholic Ties the Knot (Shopaholic #3);Womens Fiction;5;48.39;True;4
/some-women_341/index.html;Some Women;Womens Fiction;5;13.73;True;4
/we-are-all-completely-beside-ourselves_301/index.html;We Are All Completely Beside Ourselves;Contemporary;1;24.04;True;3
/playing-from-the-heart_481/index.html;Playing from the Heart;Childrens;1;32.38;True;7
/the-expatriates_401/index.html;The Expatriates;Fiction;2;44.58;True;5
/paper-and-fire-the-great-library-2_339/index.html;Paper and Fire (The Great Library #2);Fantasy;5;49.45;True;4
/outlander-outlander-1_338/index.html;Outlander (Outlander #1);Default;5;19.67;True;4
/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html;Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors;Music;3;12.36;True;4
/no-one-here-gets-out-alive_336/index.html;No One Here Gets Out Alive;Music;5;20.02;True;4
/night-shift-night-shift-1-20_335/index.html;Night Shift (Night Shift #1-20);Horror;4;12.75;True;4
/needful-things_334/index.html;Needful Things;Horror;4;47.51;True;4
/mockingjay-the-hunger-games-3_333/index.html;Mockingjay (The Hunger Games #3);Default;4;20.44;True;4
/misery_332/index.html;Misery;Horror;2;34.79;True;4
/little-women-little-women-1_331/index.html;Little Women (Little Women #1);Classics;4;28.07;True;4
/it_330/index.html;It;Horror;3;25.01;True;4
/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;3;13.90;True;4
/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html;The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses;Business;3;33.92;True;3
/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html;Isla and the Happily Ever After (Anna and the French Kiss #3);Young Adult;5;48.13;True;5
/the-silkworm-cormoran-strike-2_280/index.html;The Silkworm (Cormoran Strike #2);Mystery;5;23.05;True;3
/the-dream-thieves-the-raven-cycle-2_400/index.html;The Dream Thieves (The Raven Cycle #2);Default;1;34.50;True;5
/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html;Harry Potter and the Prisoner of Azkaban (Harry Potter #3);Young Adult;4;24.17;True;4
/if-i-stay-if-i-stay-1_379/index.html;If I Stay (If I Stay #1);Default;5;38.13;True;5
/the-last-painting-of-sara-de-vos_259/index.html;The Last Painting of Sara de Vos;Historical Fiction;2;55.55;True;3
/the-darkest-corners_399/index.html;The Darkest Corners;Young Adult;5;11.33;True;5
/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html;The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3);Sequential Art;5;55.55;True;3
/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html;Harry Potter and the Order of the Phoenix (Harry Potter #5);Fantasy;4;31.63;True;4
/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html;The Rose & the Dagger (The Wrath and the Dawn #2);Fantasy;4;58.64;True;3
/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html;I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1);Default;2;36.55;True;5
/the-land-of-10000-madonnas_258/index.html;The Land of 10,000 Madonnas;Young Adult;4;29.64;True;3
/the-crossover_398/index.html;The Crossover;Poetry;4;38.77;True;5
/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html;Harry Potter and the Half-Blood Prince (Harry Potter #6);Fantasy;5;48.75;True;4
/the-5th-wave-the-5th-wave-1_397/index.html;The 5th Wave (The 5th Wave #1);Default;2;11.83;True;5
/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html;Harry Potter and the Deathly Hallows (Harry Potter #7);Default;1;23.32;True;5
/the-infinities_257/index.html;The Infinities;Fiction;1;27.41;True;3
/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html;The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2);Travel;1;23.21;True;3
/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html;Harry Potter and the Chamber of Secrets (Harry Potter #2);Fantasy;1;14.74;True;4
/tell-the-wind-and-fire_396/index.html;Tell the Wind and Fire;Fantasy;3;45.51;True;5
/fruits-basket-vol-5-fruits-basket-5_376/index.html;Fruits Basket, Vol. 5 (Fruits Basket #5);Sequential Art;1;16.33;True;5
/the-husbands-secret_256/index.html;The Husband's Secret;Fiction;5;52.51;True;3
/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html;The Rise of Theodore Roosevelt (Theodore Roosevelt #1);Biography;3;42.57;True;3
